Attack_ID,Attack_Name,Attack_Description,Category_Balanced,Category_Skewed,Constant_Flag,Redundant_Of_Category,Binary_Noisy,Risk_Score_Bucket,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text
1163,Fake Overflow B3,Se simula la explotación de un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta, False,High,,,HTSET841,cldmnbfyoh
549,Test Escalation B7-1,Caso ficticio generado para evaluar un componente de red ficticio sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,true,High,,,YUOII3KL,pudutyxpxu
431,Demo Spoofing F7,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,False ,,,,63ZY0QWF,hqhxfwbmzj
1189,Sample Bypass E11,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True,Medium,,,ENWKZ4YN,mkukotglff
1026,Sample Bypass A4,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,High,,,7EFQQB4H,nhxmpenwxd
761,Fake Overflow B1,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Low,,,JVPOSZOM,qlorqtswwc
362,Synthetic Exploit C10-1,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Delta,Rare3,Standard,Delta, False,,,,CUQRBUBY,pkgihtlblj
220,Fake Overflow D10-1,Se simula la explotación de una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,True ,,,,K8LCMREH,vhkxffvxln
344,Placeholder Attack B12-2,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta, True,Medium,,,V73FA1H0,tlftqsffnw
1048,Demo Spoofing D16,Se simula la explotación de una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,False,Low,,,08BDWZW5,egydzjpstv
804,Synthetic Exploit F18,Este registro de prueba describe una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta, True,,,,GYCWBTXX,cauottwqkd
215,Demo Spoofing C1,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,,,,KKPG09X6,zkyqghmccr
612,Generic Compromise C8-1,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,True,High,,,MY26B81J,hghtztegyf
1096,Generic Compromise E5-2,El escenario sintético representa un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,False ,,,,D3MM8PXQ,mulvkzoqjo
576,Sample Bypass E5,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,True,Low,,,T5E4K6N6,nttjbmgsbu
514,Sample Bypass B14,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False ,,,,3P0L0IBV,wrlipqkvqi
1123,Mock Injection B1-1,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Beta,True,Low,,,QM1WIUHW,luqagrkvka
933,Trial Hijack C13,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,U53IBUBO,nkerxxuugv
461,Test Escalation A9,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,Low,,,UDGFTGOX,meytpzppnk
573,Fake Overflow B2-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,true,High,,,MR0DKBB0,zidviyxheg
1173,Trial Hijack D12-2,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,True ,Low,,,HTTS189D,ustlmkeswb
854,Generic Compromise D17-1,Caso ficticio generado para evaluar una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,True,High,,,5BVHTYIR,uyvnpknobo
32,Trial Hijack C2-2,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,TRUE,Medium,,,U802IOWK,kperaugjvd
89,Trial Hijack F16,El escenario sintético representa una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,false,Medium,,,DS3ZG7DX,acthqunubt
945,Generic Compromise E17,El escenario sintético representa una configuración de prueba insegura sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,True,Critical,,,ARHO8Q82,xeffkcvemf
272,Synthetic Exploit E5-2,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,9VR1BH5M,cajjwbnuwy
257,Test Escalation E13,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,True ,,,,M443VRB8,bdmyzoyxag
505,Dummy Breach E16,Caso ficticio generado para evaluar un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Rare3,Standard,Gamma,false,Medium,,,2RVA130F,kjgkjzkrqw
916,Test Escalation C2,Se simula la explotación de una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Rare2,Standard,Beta, True,,,,A9RLTIDJ,zlvnzsbdtw
973,Mock Injection E3-1,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,False ,Critical,,,OO2MFJ6U,pgwjitvckn
1038,Test Escalation F8,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,false,Medium,,,ZL41WGNA,tkvrzimsrd
123,Mock Injection A18,Caso ficticio generado para evaluar una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True,Critical,,,1YMOC0ZQ,osisilblqp
987,Sample Bypass C9,El escenario sintético representa un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta, True,Low,,,2W11W434,cdgrqlvfhh
593,Trial Hijack A17-1,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha, True,,,,C7RC3NBK,wqieuxnhey
1006,Dummy Breach B11-2,El escenario sintético representa un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Variant_B,Gamma,FALSE,Low,,,E5057QTV,zpspssuqqt
19,Test Escalation B12,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True ,,,,J8SUJD6P,gpurfdrfog
1165,Fake Overflow A15-1,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,True,Medium,,,6W7CIOJM,ycfjqsqlle
429,Demo Spoofing D6-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,LVVFBY7O,odmzeupxeq
338,Synthetic Exploit E13,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,True,Medium,,,IHA512SW,sxbevniajv
39,Trial Hijack B3,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,False,,,,QGPO8EJP,pbkdhnlttm
1049,Placeholder Attack D5-1,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta, True,Low,,,IS4OP4LX,icilmgknyc
445,Placeholder Attack D7,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Rare3,Standard,Alpha,true,Medium,,,E82G9BKP,hnktsixscj
523,Test Escalation F0,Se simula la explotación de un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha, False,Medium,,,414GNDA6,rxzcjuglyn
2,Synthetic Exploit B17-1,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False ,High,,,NY1C3MTK,dmtulamnyb
749,Demo Spoofing D0-1,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma, True,Low,,,BJ5R7VUN,axiasvjmgu
1176,Test Escalation F11-2,Se simula la explotación de una configuración de prueba insegura como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False,Low,,,SHBM8RYM,enpfvyjape
52,Demo Spoofing A19,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma, True,Critical,,,OH6WMOGM,rrqplgvtvt
1099,Generic Compromise E6-1,Caso ficticio generado para evaluar una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,False ,,,,K2CGPCBJ,itshygprgn
282,Placeholder Attack B17-1,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,false,,Evento raro A,,34QSFZVM,afxrkaexoi
154,Dummy Breach A18-1,Se simula la explotación de una condición de entrada no controlada como parte de un conjunto de datos sintético.,Beta,Dominant,Variant_A,Beta,True,,,,9AE0Q8XY,lcoixlscwu
303,Dummy Breach B1-1,El escenario sintético representa un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,true,High,Evento raro B,,LWPP28RP,dpzflkfhjm
266,Generic Compromise B17-1,Este registro de prueba describe un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,Low,,,JO3ZVLXK,skjvrtffdx
662,Test Escalation A15,El escenario sintético representa una condición de entrada no controlada sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,false,High,,,9JR59KB0,jmjhjkscsm
475,Generic Compromise A0-1,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma, False,High,,,TLSOLDSE,qwyhqnnodq
857,Dummy Breach D10-1,El escenario sintético representa una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,false,Low,,,68JVXO8N,mrodsduyth
909,Sample Bypass C19-1,Caso ficticio generado para evaluar un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,False,Low,,,RMYIYQUZ,sheixizwaa
324,Placeholder Attack A2,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False,Medium,,,U6XVY5TY,cwwgiurymi
62,Placeholder Attack D11-2,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,True ,Low,,,0VSHYHA5,gsqmeeymsb
224,Synthetic Exploit E2,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True,Critical,,,P9IMXK0O,jfdegqgqpc
676,Fake Overflow D13-2,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,False,,,,NFXB1O3Q,qqwotywmwa
280,Synthetic Exploit B12-1,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Variant_A,Delta,FALSE,High,,,KR1UM4GZ,drnendwirh
472,Test Escalation D7,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,False,Critical,,,SMCNHF28,ctejusexba
899,Test Escalation E5-1,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta, False,,,,2WIT7CPK,huvbmgznze
178,Placeholder Attack E9-1,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,false,Critical,,,94FRXNNI,ivcihrpehs
751,Demo Spoofing B18,Este registro de prueba describe una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,FLXBGASJ,uqvnyybrhf
852,Fake Overflow C6,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Rare3,Standard,Beta,FALSE,Low,,,E2QR0F2G,akjylthwvn
77,Mock Injection D1-1,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,True,Medium,,,2QDJS8T5,hdxrlzchqy
937,Generic Compromise E11,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True,Low,,,6U4ZAZQ6,nxbpdkfmqi
858,Fake Overflow A18,El escenario sintético representa un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,B8R7TB5H,aeoatjzxuw
493,Test Escalation D18,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,False,Critical,,,01O36DEC,cpwuarotik
860,Dummy Breach E2,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,true,Low,,,RB619GOA,cbgwelceic
1086,Sample Bypass B8-1,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma, True,,,,R5IQYEDS,bwltbymydo
106,Placeholder Attack D9-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Medium,,,4PFASSNO,hyjqvhsofk
416,Sample Bypass C15,Caso ficticio generado para evaluar una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,Critical,,,E1NVQZ25,nwrrkhymda
294,Placeholder Attack D11-1,Se simula la explotación de una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,true,Medium,,,8NNPFOVC,vzgctlzqyx
1120,Fake Overflow A17,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta, True,Critical,,,06CIL6WJ,pdesdoolet
210,Sample Bypass D8,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,True ,Low,,,P103RJFY,ndfowakjsa
