ID,Name,Description,Abstraction,Likelihood Of Attack,Status,Redundant_Of_Category,Binary_Noisy,Typical Severity,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text,description_length_chars
1192,Test Escalation C6-1,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,,,,EQ7RGMYR,whhdfmvfvh,107
301,Trial Hijack E2,Caso ficticio generado para evaluar una condición de entrada no controlada como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,High,,,PD2M03GA,kwrvhxyqbt,120
96,Sample Bypass A12,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,HHPULCRC,hwablacxia,112
624,Placeholder Attack E19,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,X4RXEFTE,vmgznsxklv,114
675,Sample Bypass F17,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,FALSE,Low,,,08IWWTHZ,loahsddapm,105
1022,Fake Overflow B10,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,,,,WQP1JXWC,wsxfksphnr,116
1122,Demo Spoofing C19-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,FALSE,Medium,,,XUKN58J2,fvytitbzoo,116
353,Placeholder Attack E18-1,Caso ficticio generado para evaluar un componente de red ficticio sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,,Evento raro A,,E56VKPPR,onetzeiwuv,107
784,Dummy Breach C13,El escenario sintético representa una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,Low,,,S4VJP6RD,mjqazibdhz,121
821,Test Escalation A14,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,H8LZVXRN,hlnrigfnfe,114
1034,Trial Hijack B1-1,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,97BKXGY9,hhfacpprvv,114
1128,Placeholder Attack F19-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,TRUE,Low,,,VJNL68SO,bbsbgoxycj,116
304,Generic Compromise A3,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,U0KAHTFI,asnskrlauj,114
1018,Mock Injection E3,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,TRUE,High,,,9SZX2R7G,jxrhuqqiya,115
195,Demo Spoofing E4,Este registro de prueba describe una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,Critical,,,FZ979YRC,nqqkajswoo,122
216,Placeholder Attack F12,Este registro de prueba describe un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,,,,D5OKL977,pfisvznuij,108
503,Test Escalation C7,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,,,,ZGQ5IUJ8,adtsbeuglv,123
528,Synthetic Exploit E15-1,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,UK6XK383,diavgwrujo,118
643,Generic Compromise B10-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,Low,,,3D0KG2G0,exixynsske,125
992,Synthetic Exploit A2-1,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Rare3,Standard,Alpha,FALSE,,,,AK1PDEQG,qgeqtosnut,107
548,Trial Hijack F5,Caso ficticio generado para evaluar un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,9P57QDCA,eneqwhvtvf,116
1040,Dummy Breach F17,El escenario sintético representa una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,High,,,WNLW2U95,nulaygspde,120
1071,Sample Bypass C10-1,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,2JQ3AOPV,gjzyqynepy,116
420,Dummy Breach C19-1,El escenario sintético representa un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,TRUE,,,,HYFCUSVM,vpkwpdommm,122
271,Test Escalation F4-1,El escenario sintético representa un componente de red ficticio como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,Low,,,YGBI2JCI,sfwoyjffbx,109
591,Synthetic Exploit E10,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,Medium,Evento raro A,,YKR906J0,gkigealkpg,114
152,Synthetic Exploit B6-1,Este registro de prueba describe una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,B8TZPFFX,mhapkvbwcg,115
707,Trial Hijack F15,Caso ficticio generado para evaluar una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,Critical,,,2DRF0W59,csycasqygb,125
341,Mock Injection B17-1,Caso ficticio generado para evaluar una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,0ZBH8LAC,xttjcqbpag,124
569,Fake Overflow A2,El escenario sintético representa una condición de entrada no controlada sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,989QGKAK,cvukitgztf,114
85,Dummy Breach D8,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,,,,GCOI9JD5,okhuyphfcf,112
605,Fake Overflow E4,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,,,,VSRMD3EQ,iopouyowmk,122
792,Test Escalation F17-1,Este registro de prueba describe una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,AMXEDC3S,fzoqurmcwz,111
718,Fake Overflow F7-2,Este registro de prueba describe una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,TRUE,Medium,,,BQ9D8K2R,koycejoaqq,119
92,Mock Injection C11-1,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Medium,,,JVJ3HTL6,rgjsnuigvy,116
8,Fake Overflow D4-2,El escenario sintético representa una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,Medium,,,74HU2L99,qbzqejabkx,120
478,Demo Spoofing B1,Se simula la explotación de una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,High,Evento raro A,,9VWXOCUZ,rqjnewnpxu,117
363,Sample Bypass C6,El escenario sintético representa una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,,,,Y4C08TAG,dxyggviilv,121
1138,Placeholder Attack A5-1,Este registro de prueba describe una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,,,ANXAACZ4,mlwzkausvw,111
719,Sample Bypass E10-1,El escenario sintético representa una condición de entrada no controlada sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,,,2Z2UW05G,zbhoxkjckn,114
291,Dummy Breach C2,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,,,,9GB33OGP,hnfrdkyonf,115
264,Synthetic Exploit C19-1,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,4O4T0R2O,kwtxcvslpz,104
544,Trial Hijack E10-1,El escenario sintético representa un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Variant_A,Alpha,TRUE,Critical,,,HW4FVGAC,bhrxgjeduk,122
385,Test Escalation C13-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,9EN36NP3,xrqimgkbsj,124
382,Mock Injection D2,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,Critical,Evento raro C,,TBEZ414M,zclikokrry,113
310,Dummy Breach C14,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,5OX3B4E8,czegzjffdz,117
59,Test Escalation C5,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,QFFCWFP8,ubopvwygfa,115
673,Test Escalation C8,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,XHKBGC96,nfklatkzne,123
1062,Dummy Breach A16-2,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Rare2,Standard,Beta,TRUE,Medium,,,ZLLGSEB2,sfwwziukhg,114
765,Placeholder Attack C8-1,Caso ficticio generado para evaluar una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,OE8RGQS0,mnzxfkkpur,114
481,Fake Overflow E16,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,3S38MO9P,qzzxdvtcxz,107
403,Dummy Breach F13,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Delta,Rare3,Standard,Delta,FALSE,High,,,7F9JNTAN,cncagkgrpa,112
813,Dummy Breach D9,Caso ficticio generado para evaluar una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,S10PPJ1M,byzbnzlxkv,125
354,Synthetic Exploit F11-2,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,Low,,,GEQUQQEM,uxbhkjffnm,104
786,Synthetic Exploit C19,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,Critical,,,I4TXI8K8,jwvgjxqmkf,123
755,Placeholder Attack E18,Se simula la explotación de una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,,,,SRJVJ9YC,gepigiywtw,117
225,Trial Hijack F10-2,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,TRUE,Critical,,,5FLO7R0C,gjxiqnuwhj,112
941,Generic Compromise C18-1,Este registro de prueba describe un componente de red ficticio con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,High,,,TCHMIU20,tizdlpoltm,113
1163,Fake Overflow B3,Se simula la explotación de un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,FALSE,High,,,HTSET841,cldmnbfyoh,108
549,Test Escalation B7-1,Caso ficticio generado para evaluar un componente de red ficticio sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,High,,,YUOII3KL,pudutyxpxu,107
431,Demo Spoofing F7,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,,,,63ZY0QWF,hqhxfwbmzj,124
1189,Sample Bypass E11,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,ENWKZ4YN,mkukotglff,114
1026,Sample Bypass A4,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,High,,,7EFQQB4H,nhxmpenwxd,104
761,Fake Overflow B1,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Low,,,JVPOSZOM,qlorqtswwc,117
362,Synthetic Exploit C10-1,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Delta,Rare3,Standard,Delta,FALSE,,,,CUQRBUBY,pkgihtlblj,105
220,Fake Overflow D10-1,Se simula la explotación de una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,,,,K8LCMREH,vhkxffvxln,106
344,Placeholder Attack B12-2,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,TRUE,Medium,,,V73FA1H0,tlftqsffnw,112
1048,Demo Spoofing D16,Se simula la explotación de una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,08BDWZW5,egydzjpstv,112
804,Synthetic Exploit F18,Este registro de prueba describe una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,TRUE,,,,GYCWBTXX,cauottwqkd,115
215,Demo Spoofing C1,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,,,,KKPG09X6,zkyqghmccr,112
612,Generic Compromise C8-1,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,MY26B81J,hghtztegyf,114
1096,Generic Compromise E5-2,El escenario sintético representa un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,,,,D3MM8PXQ,mulvkzoqjo,122
576,Sample Bypass E5,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,TRUE,Low,,,T5E4K6N6,nttjbmgsbu,118
514,Sample Bypass B14,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,,,,3P0L0IBV,wrlipqkvqi,110
1123,Mock Injection B1-1,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Beta,TRUE,Low,,,QM1WIUHW,luqagrkvka,123
933,Trial Hijack C13,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,U53IBUBO,nkerxxuugv,121
461,Test Escalation A9,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,Low,,,UDGFTGOX,meytpzppnk,116
573,Fake Overflow B2-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,High,,,MR0DKBB0,zidviyxheg,117
1173,Trial Hijack D12-2,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Low,,,HTTS189D,ustlmkeswb,116
